Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.7,10.9,73,SW,7 4,19 10,1013.6,0.0,2025-09-27
11:00 pm,12.6,11.3,80,S,6 3,13 7,1013.8,0.0,2025-09-27
10:30 pm,12.7,11.5,82,S,6 3,11 6,1013.7,0.0,2025-09-27
