Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.1,11.8,64,SSE,9 5,13 7,1019.5,0.0,2025-10-10
11:00 pm,14.6,12.3,63,S,9 5,17 9,1019.8,0.0,2025-10-10
10:30 pm,14.7,12.2,64,S,11 6,20 11,1019.8,0.0,2025-10-10
10:00 pm,14.9,12.5,66,S,11 6,20 11,1020.0,0.0,2025-10-10
9:30 pm,14.6,12.5,66,SSE,9 5,13 7,1020.0,0.0,2025-10-10
9:00 pm,14.6,12.9,66,S,7 4,13 7,1020.0,0.0,2025-10-10
8:30 pm,14.8,13.2,64,S,6 3,11 6,1019.8,0.0,2025-10-10
8:00 pm,15.3,13.2,62,S,9 5,15 8,1019.7,0.0,2025-10-10
7:30 pm,15.5,13.4,62,SSW,9 5,19 10,1019.4,0.0,2025-10-10
