Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,10.7,10.1,80,CALM,0 0,0 0,1024.1,0.0,2025-10-05
11:00 pm,11.6,9.8,75,SSE,6 3,9 5,1024.3,0.0,2025-10-05
10:30 pm,12.2,10.2,72,SSE,7 4,11 6,1024.4,0.0,2025-10-05
10:00 pm,12.9,10.9,68,SSE,7 4,11 6,1024.4,0.0,2025-10-05
9:30 pm,13.8,11.5,65,SSE,9 5,15 8,1024.4,0.0,2025-10-05
9:00 pm,14.5,11.7,60,S,11 6,19 10,1024.2,0.0,2025-10-05
8:30 pm,15.0,11.8,58,S,13 7,19 10,1024.0,0.0,2025-10-05
