Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,6.6,3.9,93,E,9 5,9 5,1016.7,0.0,2025-09-29
11:00 pm,7.1,5.7,88,E,2 1,6 3,1016.8,0.0,2025-09-29
10:30 pm,7.2,5.4,87,E,4 2,7 4,1016.9,0.0,2025-09-29
10:00 pm,9.0,7.9,76,CALM,0 0,0 0,1017.1,0.0,2025-09-29
9:30 pm,10.4,7.7,73,NE,9 5,11 6,1017.2,0.0,2025-09-29
9:00 pm,11.4,9.2,70,NNE,7 4,9 5,1017.3,0.0,2025-09-29
8:30 pm,11.5,9.2,68,NNE,7 4,9 5,1017.2,0.0,2025-09-29
