Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,10.6,8.9,81,NE,6 3,7 4,1013.0,0.0,2025-10-07
11:00 pm,10.4,9.8,82,CALM,0 0,0 0,1013.3,0.0,2025-10-07
10:30 pm,10.4,9.8,81,CALM,0 0,0 0,1013.3,0.0,2025-10-07
10:00 pm,10.7,10.1,79,CALM,0 0,0 0,1013.4,0.0,2025-10-07
9:30 pm,11.4,10.8,76,CALM,0 0,0 0,1013.2,0.0,2025-10-07
9:00 pm,11.7,11.0,73,CALM,0 0,0 0,1013.2,0.0,2025-10-07
