Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.8,15.8,75,SW,9 5,17 9,1012.2,0.0,2025-10-16
11:00 pm,17.3,15.6,74,SSW,13 7,20 11,1012.0,0.0,2025-10-16
10:30 pm,17.2,16.0,76,SW,11 6,19 10,1011.6,0.0,2025-10-16
