Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.3,14.6,87,ESE,2 1,7 4,1028.9,0.0,2025-09-21
11:00 pm,14.3,15.0,87,CALM,0 0,6 3,1028.9,0.0,2025-09-21
10:30 pm,15.2,15.5,83,SE,2 1,9 5,1028.9,0.0,2025-09-21
10:00 pm,15.6,16.2,79,CALM,0 0,6 3,1029.0,0.0,2025-09-21
9:30 pm,16.2,16.9,77,CALM,0 0,0 0,1029.1,0.0,2025-09-21
9:00 pm,16.3,16.7,84,ESE,4 2,7 4,1029.0,0.0,2025-09-21
8:30 pm,17.1,18.4,83,CALM,0 0,0 0,1028.8,0.0,2025-09-21
