Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,10.9,8.6,80,WSW,9 5,17 9,1018.5,1.2,2025-09-21
11:00 pm,10.6,8.8,83,W,7 4,15 8,1018.0,1.2,2025-09-21
10:44 pm,10.6,8.5,86,W,9 5,17 9,1017.9,1.2,2025-09-21
10:30 pm,10.4,7.9,87,W,11 6,22 12,1017.8,1.2,2025-09-21
