Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.2,8.7,39,NNW,19 10,20 11,1012.2,0.0,2025-10-10
11:00 pm,14.1,8.9,39,NNW,17 9,22 12,1012.5,0.0,2025-10-10
10:30 pm,12.6,8.3,45,NW,13 7,15 8,1012.6,0.0,2025-10-10
