Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.8,12.2,68,SSE,6 3,7 4,1020.4,0.0,2025-10-08
11:00 pm,14.0,12.4,67,SSE,6 3,7 4,1020.6,0.0,2025-10-08
10:30 pm,14.2,12.4,66,S,7 4,11 6,1020.7,0.0,2025-10-08
10:00 pm,13.9,12.2,65,S,6 3,7 4,1021.0,0.0,2025-10-08
9:30 pm,14.4,12.4,62,S,7 4,13 7,1021.1,0.0,2025-10-08
9:00 pm,14.8,12.5,61,S,9 5,15 8,1021.2,0.0,2025-10-08
8:30 pm,14.8,12.5,62,SSW,9 5,17 9,1021.1,0.0,2025-10-08
8:00 pm,14.6,12.4,64,SSW,9 5,15 8,1021.0,0.0,2025-10-08
7:30 pm,14.9,12.4,57,SSW,9 5,20 11,1020.6,0.0,2025-10-08
