Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,10.8,5.8,60,NNW,19 10,24 13,1017.5,0.0,2025-10-03
11:00 pm,10.6,5.9,61,NW,17 9,26 14,1017.2,0.0,2025-10-03
10:30 pm,10.6,4.5,59,NNW,24 13,32 17,1017.1,0.0,2025-10-03
