Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.2,11.2,64,N,13 7,20 11,1011.1,0.0,2025-09-25
11:00 pm,14.4,11.4,63,N,13 7,19 10,1011.3,0.0,2025-09-25
10:30 pm,14.7,11.7,63,N,13 7,20 11,1011.7,0.0,2025-09-25
