Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.9,17.2,85,S,6 3,9 5,1019.9,0.0,2025-09-25
11:00 pm,17.2,16.9,84,SSW,9 5,15 8,1019.9,0.0,2025-09-25
10:30 pm,17.6,17.1,84,S,11 6,19 10,1019.9,0.0,2025-09-25
10:00 pm,18.0,18.6,87,SSW,7 4,15 8,1019.8,0.0,2025-09-25
9:30 pm,18.1,18.0,87,SSW,11 6,17 9,1020.0,0.0,2025-09-25
9:00 pm,18.1,18.5,89,SW,9 5,17 9,1019.9,0.0,2025-09-25
8:30 pm,18.2,18.7,95,SW,11 6,17 9,1019.6,0.0,2025-09-25
8:00 pm,17.4,18.9,90,WSW,2 1,6 3,1019.2,0.0,2025-09-25
7:30 pm,18.1,20.1,87,CALM,0 0,6 3,1018.7,0.0,2025-09-25
