Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.1,15.3,75,CALM,0 0,0 0,1011.0,0.0,2025-10-18
11:00 pm,15.7,15.8,70,CALM,0 0,0 0,1011.1,0.0,2025-10-18
10:30 pm,16.4,16.0,65,WSW,2 1,7 4,1011.3,0.0,2025-10-18
10:00 pm,16.9,16.9,63,CALM,0 0,0 0,1011.6,0.0,2025-10-18
9:30 pm,16.9,15.3,64,SW,9 5,13 7,1011.6,0.0,2025-10-18
9:00 pm,16.8,15.6,65,SW,7 4,11 6,1011.4,0.0,2025-10-18
8:30 pm,16.6,15.4,63,SW,6 3,9 5,1011.4,0.0,2025-10-18
