Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.4,12.0,84,S,2 1,7 4,1021.4,0.2,2025-09-29
11:00 pm,12.9,11.7,80,S,6 3,9 5,1021.6,0.2,2025-09-29
10:30 pm,13.8,12.1,78,SSE,9 5,13 7,1021.6,0.2,2025-09-29
10:00 pm,14.3,12.6,75,S,9 5,13 7,1021.6,0.2,2025-09-29
9:30 pm,14.5,13.2,75,S,7 4,13 7,1021.7,0.2,2025-09-29
9:00 pm,14.8,13.1,73,S,9 5,19 10,1021.6,0.2,2025-09-29
8:30 pm,15.0,13.8,73,SSW,7 4,13 7,1021.4,0.2,2025-09-29
8:00 pm,15.2,13.2,71,SSW,11 6,15 8,1021.2,0.2,2025-09-29
7:30 pm,15.5,12.9,67,SSW,13 7,22 12,1020.9,0.2,2025-09-29
