Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.2,10.2,95,NE,6 3,9 5,1000.0,6.6,2025-09-30
11:00 pm,11.6,10.5,95,NW,7 4,11 6,1000.1,6.6,2025-09-30
10:30 pm,11.9,11.5,95,NW,4 2,11 6,1000.5,6.6,2025-09-30
10:00 pm,11.9,10.9,95,W,7 4,9 5,1001.0,6.6,2025-09-30
9:30 pm,11.8,10.8,94,NW,7 4,9 5,1001.3,6.6,2025-09-30
