Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.1,10.3,50,N,19 10,22 12,1005.2,0.0,2025-09-30
11:00 pm,17.0,11.5,42,NW,22 12,32 17,1004.8,0.0,2025-09-30
10:30 pm,17.3,12.3,43,WNW,20 11,30 16,1004.7,0.0,2025-09-30
