Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.1,11.3,68,CALM,0 0,0 0,1021.2,0.0,2025-09-24
11:00 pm,12.4,11.5,66,CALM,0 0,0 0,1021.4,0.0,2025-09-24
10:30 pm,12.6,11.8,66,CALM,0 0,0 0,1021.7,0.0,2025-09-24
10:00 pm,13.5,12.9,67,CALM,0 0,0 0,1021.8,0.0,2025-09-24
9:30 pm,14.1,13.2,59,CALM,0 0,0 0,1022.0,0.0,2025-09-24
9:00 pm,15.0,14.0,53,CALM,0 0,0 0,1022.1,0.0,2025-09-24
8:30 pm,15.6,14.4,48,CALM,0 0,0 0,1022.0,0.0,2025-09-24
8:00 pm,17.1,16.1,46,CALM,0 0,0 0,1022.1,0.0,2025-09-24
7:30 pm,17.5,16.4,44,CALM,0 0,0 0,1021.9,0.0,2025-09-24
