Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.0,7.3,65,NNE,13 7,20 11,999.0,0.0,2025-09-20
11:00 pm,10.7,5.9,65,NNE,19 10,32 17,998.6,0.0,2025-09-20
10:30 pm,9.7,4.6,69,NNE,20 11,32 17,997.8,0.0,2025-09-20
