Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.6,12.3,55,SW,13 7,24 13,1018.3,2.0,2025-09-28
11:00 pm,15.5,12.7,63,SW,13 7,22 12,1018.3,2.0,2025-09-28
10:30 pm,15.3,12.5,71,SSW,15 8,28 15,1018.4,2.0,2025-09-28
10:00 pm,14.9,12.5,73,SW,13 7,20 11,1018.5,2.0,2025-09-28
9:30 pm,15.4,13.7,69,SW,9 5,20 11,1018.6,2.0,2025-09-28
9:00 pm,15.3,13.7,71,SW,9 5,15 8,1018.4,2.0,2025-09-28
8:30 pm,15.4,14.1,76,SW,9 5,13 7,1018.3,2.0,2025-09-28
8:00 pm,14.9,14.3,85,SSW,7 4,13 7,1018.2,2.0,2025-09-28
7:30 pm,14.5,14.7,91,SSW,4 2,9 5,1017.9,2.0,2025-09-28
