Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.2,9.0,45,NW,19 10,24 13,1012.1,0.0,2025-09-26
11:00 pm,15.0,9.6,43,NW,20 11,28 15,1012.0,0.0,2025-09-26
10:30 pm,15.8,9.7,42,NW,24 13,32 17,1011.8,0.0,2025-09-26
