Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.1,15.1,50,CALM,0 0,6 3,1029.9,0.0,2025-09-22
11:00 pm,16.5,15.2,50,NE,2 1,7 4,1029.9,0.0,2025-09-22
10:30 pm,16.9,15.2,48,ENE,4 2,9 5,1029.9,0.0,2025-09-22
10:00 pm,18.4,16.3,44,NE,6 3,7 4,1030.1,0.0,2025-09-22
9:30 pm,19.3,17.1,42,E,7 4,13 7,1030.2,0.0,2025-09-22
9:00 pm,17.7,16.6,49,SE,2 1,6 3,1030.1,0.0,2025-09-22
8:30 pm,19.2,17.2,43,SE,6 3,9 5,1030.1,0.0,2025-09-22
